34742,83848,08633,030243
89317,83887,03949,231246
91812,83937,24232,271192
26314,83954,75194,180182
47957,83984,21330,070295
78994,84019,62054,130274
60594,84073,41383,190361
32125,84104,77134,160520
79810,84238,91601,190948
09489,84245,53969,160197
69321,84259,15172,170895
51262,84335,73398,220825
63226,84434,62214,281077
41677,84569,24192,260861
87336,84597,19228,070695
80552,84685,89881,050309
55205,84687,88174,030989
97332,84744,23505,300383
10617,84812,38946,190230
17190,84815,46632,230389
01600,84833,59439,050232
64486,84881,51855,211172
85836,85063,06477,261188
93517,85098,74627,280601
51728,85100,62711,060174
01746,85107,08045,271179
71179,85113,19961,080459
17933,85128,89643,180758
37082,85164,13967,170506
08217,85166,96705,050613
01185,85193,31213,030257
31213,85204,13777,230311
00743,85234,08092,311277
11277,85240,79083,080926
08320,85253,28275,270672
38144,85288,49360,131157
74296,85323,97993,311073
42963,85324,79935,110739
37739,85360,87927,030169
90776,85426,74641,220981
97319,85460,71777,120432
36783,85503,17339,020608
78302,85505,33905,060817
39052,85517,79199,130583
99625,85534,98863,131102
96251,85535,88636,311029
62513,85536,86362,110298
95785,85573,85265,150783
64467,85604,59294,250594
92945,85616,77630,160289
75096,85646,82047,100857
34092,85707,25526,071291
92071,85710,26016,291255
91255,85716,92691,260166
69269,85726,60510,180541
18054,85731,62577,160510
05416,85733,57742,051062
43042,85775,79396,240954
36408,85805,98260,200319
71790,85824,20440,130275
69691,85842,12026,100499
00499,85848,74085,120261
28673,85871,30997,070541
07054,85876,11990,130997
43189,85902,35173,210853
10678,85964,12039,131061
78131,85967,39314,061120
31061,85970,14007,120393
15768,86028,32200,070690
69032,86036,86946,200239
30860,86129,32861,140545
88742,86225,66832,171046
50867,86252,08066,070374
70374,86258,42898,080668
38137,86334,84946,041091
98516,86388,68803,080664
69904,86435,97049,180631
95989,86450,36750,310727
95612,86473,49893,270396
00569,86579,02170,090207
56909,86581,17003,020702
90902,86583,00347,070217
58495,86655,30216,140829
60496,86705,82657,240616
66195,86724,10340,251100
95251,86727,40286,100103
25110,86729,28600,010340
23851,86757,42985,170452
09965,86797,72323,030611
96503,86799,32312,061172
11723,86806,13495,231207
72323,86808,49572,120713
65015,86832,18395,260219
57887,86847,83855,060427
40989,86868,36545,050361
54560,86881,72907,191166
11667,86888,06312,290787
87063,86897,76406,120673
99429,86958,64502,170806
97145,86977,14422,290735
46321,86994,53477,250235
71817,87009,02622,141053
88039,87038,11947,070889
95304,87123,81108,270258
02588,87130,10553,110852
11085,87135,00419,210553
21055,87140,63617,300419
19636,87149,05923,170248
25621,87172,19431,280519
50085,87191,81196,231228
57687,87257,61646,080868
89952,87293,50673,241055
59678,87328,69616,091053
61641,87341,15041,200819
00819,87347,44163,150416
53218,87440,23080,290617
90617,87446,94132,230806
61723,87448,13210,080694
69413,87456,30485,210608
41321,87458,48502,060830
75476,87478,70243,231240
76231,87481,43427,240702
23124,87483,42707,070243
02434,87490,79184,270732
67639,87539,72940,230394
36355,87597,10775,301117
63553,87598,07751,011171
53011,87601,51267,171077
11990,87706,32944,180559
40318,87735,30924,250490
25049,87740,10954,030924
90309,87744,46981,241095
20823,87770,88145,191073
51175,87793,02378,040146
91944,87869,23430,231287
42028,87938,17012,211169
95203,87967,98059,300687
37394,87985,63716,101225
25637,87994,00223,160244
23168,88008,20254,270891
27089,88013,52596,120254
03478,88035,55861,050414
49858,88061,09375,040207
85804,88063,37509,020709
80402,88065,50910,070937
24995,88128,85603,260244
11743,88150,02460,131127
17431,88151,24600,311270
31311,88154,00776,270246
65676,88169,47056,190968
55468,88285,99923,230429
59630,88316,06885,161197
72474,88350,86126,051006
47405,88352,12632,100686
61263,88362,52914,231082
12632,88363,29142,310825
52914,88373,64963,210102
29142,88374,49636,101026
91421,88375,96363,010264
63467,88448,81739,050228
72158,88464,88122,200603
15820,88466,12264,060388
02788,88503,87961,231157
17935,88518,36711,240584
89349,88534,25542,030218
46969,88580,53257,151020
69151,88583,57948,020532
76954,88754,67424,191189
20428,88792,62789,151240
28151,88795,89246,240627
13238,88856,41429,060253
67247,88966,22487,100246
28162,89053,27893,180530
88055,89069,97849,201258
32732,89109,91416,101153
41695,89122,88623,150680
27887,89175,70878,021256
31859,89200,56598,160939
97189,89260,08745,191173
26541,89305,42929,300697
84702,89345,13566,280441
10139,89361,48297,120617
36796,89414,96256,211159
32971,89440,63577,080202
97108,89442,57739,020263
73954,89455,27651,081268
19450,89529,96066,120113
94501,89530,60660,201139
07788,89554,71876,170817
46236,89573,21526,150454
50058,89589,09179,081117
80811,89593,94917,170917
65754,89671,34201,200339
93420,89681,12611,130851
08511,89688,62150,261185
76819,89728,91957,171053
75593,89767,51865,130882
17945,89819,21623,060577
24850,89891,77375,180785
75653,89905,85166,171106
65317,89907,16642,110685
59443,89935,89025,190299
94536,89957,34259,131188
59851,89990,63868,141242
34870,90027,02053,011026
48700,90028,20532,110260
00110,90031,32034,260205
52952,90084,30345,130161
13016,90089,94217,130345
33142,90105,68200,170130
42170,90108,00487,130682
57831,90139,24030,051106
83105,90141,03066,110624
51106,90145,61159,240306
10624,90147,15975,030661
55028,90231,23027,140512
02814,90233,02770,051223
40512,90237,05700,230277
68597,90265,47611,101215
67713,90289,06854,031080
77130,90290,68545,310800
02845,90355,77833,011124
28450,90356,78332,111247
13492,90401,27290,130373
37327,90409,83180,290323
32383,90417,90136,180500
18050,90422,02476,090136
93185,90447,48818,251249
11142,90473,14956,280425
29864,90494,98850,110489
06748,90509,01743,280418
82804,90513,35595,180174
67333,90558,70480,090879
54073,90577,39225,191055
35876,90647,67586,280208
87628,90649,58633,020867
05288,90813,32694,150774
77975,90832,65494,200796
44680,90861,51492,080103
68008,90863,49288,010351
17836,90893,50468,140766
83095,90908,86831,251150
95251,90911,31742,150868
34391,90982,02879,050284
23169,91030,23845,220456
52237,91045,96398,121221
52475,91079,46650,230604
44665,91089,65730,070538
23665,91109,91515,030496
08569,91147,66420,170453
89790,91163,41434,120168
14347,91175,61485,151178
41437,91193,77534,280606
43728,91195,53483,060677
14437,91243,17364,280428
48038,91279,04114,290953
11459,91292,53017,171104
45917,91294,01709,110453
04530,91301,60239,170952
17095,91306,37431,260239
04596,91353,59984,140109
59614,91355,98497,010959
65286,91381,90795,230980
23098,91386,05253,090795
91416,91403,87079,270813
81484,91427,81920,050846
81920,91438,54419,010865
25814,91496,33749,150533
37845,91529,64299,220311
84522,91531,29957,031164
75620,91553,60349,010879
58518,91587,45869,280953
56959,91652,91358,020656
60017,91677,79747,191222
74738,91690,29034,151025
51025,91696,81542,290340
67380,91738,08177,271266
96426,91781,99420,310817
02813,91816,30752,290280
13290,91819,52933,280307
29028,91821,93334,030752
53864,91839,95807,050270
48690,91874,78293,120264
60274,91917,53109,161229
74798,91937,25744,130386
50758,92020,41873,170542
87340,92033,85835,080430
63017,92051,57854,160679
12789,92090,10246,301222
93012,92094,60774,221024
93827,92169,74932,150361
22540,92222,96620,070218
12165,92461,87446,011122
21826,92481,90332,170268
35167,92599,37443,170776
33069,92614,88750,080377
05699,92672,39938,270943
71851,92693,21002,130605
85113,92695,00286,060521
06052,92700,33998,100286
25148,92745,24527,220507
14822,92747,52727,050724
71167,92773,37668,030686
48494,92807,90834,171023
26319,92893,27167,230841
91583,92920,55163,071109
58307,92922,16348,110955
34898,92935,10718,130469
71815,92948,26487,211295
86234,92986,67947,171267
38496,93063,38559,140642
85590,93075,64913,250717
70723,93128,98238,190800
91240,93282,43069,070685
32592,93331,15068,230328
30328,93337,43932,150681
08846,93431,52335,100266
45590,93456,24159,251044
67234,93479,03078,060477
60477,93485,84682,030783
64285,93502,25274,180234
48080,93531,71283,050450
05045,93536,38803,071283
57079,93565,49403,180635
81034,93700,53285,200454
87189,93776,45166,040815
44133,93850,41968,200279
68340,93864,27862,151136
62786,93874,60830,211288
35490,93919,62170,090924
46217,93929,94319,050111
21705,93931,31983,011194
36869,93978,90062,120672
90062,93989,21346,250968
92770,94008,08438,100395
67946,94043,01070,090462
09046,94048,79752,201070
46201,94051,52964,070797
99100,94081,44194,011279
37369,94142,67915,121174
48147,94282,08007,200544
07462,94296,28722,030157
28722,94307,15868,270818
32373,94326,90277,251162
54123,94369,85738,170316
85738,94380,19997,140309
73814,94382,99708,030919
53492,94399,52544,151272
20475,94478,07105,290520
52905,94482,53284,200710
90520,94484,28454,071053
95812,94526,03531,260888
26566,94558,19078,160652
60652,94564,84564,190788
73355,94632,41748,281201
35528,94634,74861,120141
42198,94658,15614,110343
62698,94687,48529,070739
18587,94709,34765,251254
16686,94779,71655,060416
32431,94891,13926,160964
81242,94911,40701,130331
13033,94916,80445,140701
03314,94918,44518,070180
14070,94921,18910,180445
10396,94935,22116,280544
80544,94941,32088,221162
54096,95122,83074,060362
69097,95192,18708,210471
44757,95209,93857,250752
86549,95249,59946,280138
32588,95267,09794,141123
81411,95271,41880,230979
60022,95305,78955,220148
67062,95357,67297,300159
19674,95388,97512,140413
42252,95419,86446,160604
25216,95421,44689,060486
44689,95432,35891,040975
84824,95583,19587,180605
82418,95585,58779,060519
58779,95596,22542,060902
77906,95598,54249,090222
66377,95622,28004,270809
37727,95624,00456,080928
63397,95641,90434,310344
23365,95735,39302,111102
33651,95736,93024,111023
36511,95737,30248,110239
60344,95756,57035,310375
46637,95772,58815,260646
15585,95798,57085,060145
03278,95820,48777,050328
19369,95858,96182,010539
82717,95872,65123,200156
32639,95902,10573,090147
16455,96042,88746,070209
45507,96044,74615,020988
54376,96059,12968,211095
43762,96060,29687,110951
46941,96098,82031,300593
38203,96108,04096,140146
40146,96114,51223,040960
81863,96154,66206,130149
02390,96261,29411,060222
42028,96294,11744,250651
41580,96329,63665,160896
09600,96360,70306,090558
05587,96367,52238,030673
23864,96380,59110,150559
59591,96389,02074,100154
00154,96395,03591,020742
38400,96458,32349,070323
49497,96472,71150,230528
52871,96480,25615,150156
59282,96495,22529,020106
92820,96496,25291,201062
28202,96497,52913,010622
15135,96590,98118,061244
34621,96614,63275,280183
54298,96629,73340,070533
37334,96639,53291,050601
33405,96641,29194,060153
55778,96706,57608,080331
87771,96734,44213,290610
77129,96736,21373,061044
67741,96776,63387,080511
74108,96778,38727,051163
69437,96795,91094,221184
71421,96815,33228,220816
16332,96824,05327,281213
22812,96828,75219,130532
10545,96853,18749,180725
48781,96889,37349,260486
47377,96909,33218,090267
85513,96924,90745,260123
59795,96953,63280,040882
88263,96961,95532,280795
89238,97054,32566,281046
66761,97075,02658,060549
43438,97094,72671,290720
23147,97113,60503,090663
06636,97120,45413,050306
63605,97122,41382,030645
80559,97141,27571,120891
48541,97178,37282,290700
07435,97230,14532,170404
43517,97232,53254,040414
89360,97314,76513,040164
94327,97331,13915,190793
54964,97413,84781,290120
64290,97416,81711,120847
08478,97423,71255,171123
21838,97528,17527,180665
84770,97549,56366,140237
72998,97568,94967,180585
91467,97602,36999,070548
95586,97627,10542,051067
97326,97659,33926,220828
62685,97674,23119,020875
20875,97680,17478,231190
75231,97683,78384,190174
83843,97695,72657,260184
92721,97723,59535,170753
59535,97734,69830,090591
83154,97767,52880,010971
80149,97781,11116,310535
62327,97796,80832,240265
05388,97867,02191,030397
64556,97890,59962,220171
20740,97905,70817,060239
48453,97953,78694,060871
36634,97987,75752,190802
63419,97989,75258,080275
53359,98042,57450,240946
00809,98110,75365,280914
96884,98160,18598,021278
96858,98177,71491,280603
85828,98179,49155,060371
14945,98204,04847,140738
35544,98253,82636,110256
25509,98272,14076,181177
81177,98278,83876,140760
23321,98302,87990,180636
79982,98341,84713,070444
88368,98439,82844,140800
48384,98469,30654,051101
38405,98471,65486,110130
05110,98474,86399,130654
36117,98492,45827,250629
11838,98589,06335,261269
41197,98660,53221,270743
54394,98696,22523,220194
19676,98716,43094,210488
85569,98802,60792,101136
11447,98823,87108,230441
89518,98838,93677,171037
84238,98870,48055,030860
49462,99100,83512,180661
18351,99110,85752,270819
87429,99128,57184,230563
26937,99144,47930,101009
93710,99146,93034,100947
47271,99269,82666,300531
87402,99287,53339,180895
36450,99316,12788,240126
02401,99320,82075,261278
19205,99339,21294,160705
20516,99341,29441,070521
26684,99362,82015,160921
92827,99403,20748,250478
54560,99458,17840,090695
30897,99685,86731,281112
89728,99687,73186,111286
25269,99711,57927,181290
69181,99714,27220,290579
57927,99722,17838,220747
17838,99733,42723,221068
78382,99734,27232,210684
41134,99783,37644,130810
13413,99785,64492,081037
94391,99878,31699,031074
43910,99879,16992,310743
99237,99892,73564,060946
79307,99920,86249,280871
24970,99933,54354,300796
27538,99966,70817,280753
23229,100015,64620,250758
33986,100057,90625,300353
14234,100158,69398,061130
34061,100161,98236,130693
23634,100174,40780,170341
17034,100179,78203,140780
84689,100203,06469,280230
92802,100207,97160,300646
71728,100240,41016,220173
73410,100249,29789,160377
88869,100281,16051,260311
86926,100283,05199,031116
60311,100287,97099,160519
86187,100321,58680,150560
05631,100336,53156,130669
18759,100394,18117,210850
10850,100400,00764,181179
37889,100462,41085,050694
10858,100474,83923,130557
57839,100483,58069,231242
49972,100536,73636,260189
25239,100600,01249,080187
63775,100622,03422,290795
73454,100650,54489,010867
74681,100697,81837,141227
38547,100773,78318,121084
80751,100795,06522,031168
80652,100805,97106,281227
17419,100840,76380,200528
71964,100857,54112,150864
03953,101036,17413,190894
92620,101090,26101,270475
70475,101096,61842,261013
09984,101123,45434,220795
44482,101141,77671,200996
35977,101158,32189,090480
98428,101176,28074,240859
40859,101182,65053,280747
34700,101226,51008,230802
70023,101228,00831,080251
23080,101231,31502,251008
08025,101233,50259,100831
10083,101238,19639,150259
13971,101260,90550,050635
96616,101307,13351,130747
36758,101396,54283,131113
63567,101418,90862,291002
56729,101420,86224,100290
29100,101423,24011,290862
90862,101429,26577,240116
43683,101516,65469,310146
71894,101538,66986,060868
60164,101608,75901,261143
75541,101678,38701,071162
68012,101726,80714,240688
54345,101744,26449,240721
33554,101761,28681,310864
13673,101788,89537,050682
59273,101818,94540,090836
82755,101854,89729,300338
78741,101930,35403,190366
58983,101956,18644,281106
98328,101958,64416,110618
35316,101980,37781,190725
81419,101999,97755,180380
85622,102019,68797,241021
94584,102091,58263,190346
38766,102125,07147,130439
88656,102195,09120,200510
65620,102197,12025,051009
62005,102199,02506,100912
00510,102201,50651,091202
51009,102203,65178,120250
40783,102280,83774,261083
30891,102366,50576,051084
40286,102408,12683,280485
13495,102449,87677,300485
81254,102487,13198,011075
12540,102488,31985,110751
98540,102501,84624,280985
11729,102517,26477,191285
77703,102531,29579,160165
47838,102563,21714,190631
36269,102661,34794,160495
64739,102691,30235,110455
59401,102712,95947,300405
40130,102714,94783,040595
92573,102777,31689,020292
46598,102867,02860,031002
59803,102869,86044,100202
80310,102871,04457,020286
28503,102889,25268,150661
66835,102950,07290,080584
58407,102958,28009,290542
53076,103050,57001,150507
07615,103052,00178,050757
37072,103079,47567,090109
07209,103081,56777,010947
77376,103095,46554,070615
88468,103154,99993,160190
68160,103157,93655,190999
64230,103187,82204,240633
06338,103194,89293,220432
71524,103215,51893,250799
96867,103262,21435,271018
89762,103333,58831,150611
76215,103335,83154,061158
87084,103361,49757,020537
14286,103386,78282,200355
10853,103409,48674,261162
93474,103447,25872,261289
54485,103465,62315,291228
46252,103501,77119,170934
86352,103526,12039,130294
30294,103532,62607,120390
03906,103539,55104,260701
90626,103541,10481,070155
55884,103577,87844,150107
88415,103579,84415,010787
87844,103588,72132,151089
32542,103643,62721,030209
54203,103645,72106,020962
09627,103652,53728,210647
49167,103691,57521,071074
91623,103726,31764,071258
69331,103809,54089,140567
96185,103847,69749,220896
30317,103870,10618,261210
31726,103872,61830,121010
17261,103873,18305,210106
72612,103874,83055,101061
26121,103875,30552,010618
25466,103949,07823,301084
54663,103950,78237,010840
39187,104036,95655,091233
27561,104087,75016,250134
86672,104143,84672,260994
56573,104213,17899,240132
63449,104231,11318,031121
34490,104232,13180,311211
49031,104234,18013,121113
90311,104235,80138,211131
21113,104240,32589,180138
92200,104320,04529,070880
45292,104332,21672,190267
57523,104415,26476,151127
76411,104429,00097,170658
48705,104486,21722,300144
55249,104612,15542,270851
60417,104657,04375,210477
99085,104694,94828,190946
55406,104768,83021,270587
29873,104786,72865,050750
03630,104829,22018,180991
80991,104835,32666,220188
47845,104858,77627,300104
84530,104860,62705,010477
04776,104867,04577,270567
32467,104970,75335,040499
84989,105001,67375,081231
73753,105013,44006,251263
90427,105052,61556,050166
41035,105133,91246,260377
45650,105160,79299,290439
48661,105230,94632,280295
84472,105252,97590,160904
47216,105254,59063,090497
36986,105294,67740,030591
77979,105319,20201,110847
47202,105328,06328,011102
72020,105329,63281,111020
20201,105330,32811,110206
20111,105332,81108,020632
02063,105337,97505,281108
06328,105339,50505,110897
08975,105346,70667,050521
05052,105351,81663,170667
66318,105364,09103,291010
82910,105368,38097,100910
91010,105370,09766,091038
08964,105475,99374,201064
89642,105476,93743,010649
18395,105505,96629,030274
72666,105608,93283,230691
41868,105715,72000,231163
28558,105771,19808,270141
58270,105774,08924,141198
98089,105783,79345,240327
17957,105939,52042,190563
95185,105955,69375,200701
18520,105957,37560,070169
50718,105982,48140,220973
97348,105990,35479,140897
45843,106076,01141,280543
28054,106081,89509,301141
00187,106101,96440,080845
75594,106128,54097,011115
55940,106129,40978,111155
66667,106149,71705,041081
10817,106156,22977,170557
67351,106172,79210,221179
17979,106180,04956,210677
96089,106207,14338,010403
08901,106209,33863,040314
71089,106249,70687,011010
10890,106250,06873,110107
08901,106251,68733,101070
89011,106252,87337,010706
01101,106254,33707,070687
23778,106328,15089,140916
40916,106334,35098,150894
35939,106401,36758,030353
27907,106429,51451,280414
79745,106475,06438,221224
58272,106502,04105,260386
60386,106508,19615,041057
87478,106527,08286,250787
85828,106614,77263,260190
28260,106617,63237,190772
81717,106637,46554,150900
81248,106691,56413,121145
42782,106727,35880,120649
44172,106746,71633,031096
52276,106779,87858,080568
87858,106790,09760,290677
70976,106800,66474,070379
44621,106815,46779,270397
98721,106832,22220,171019
01922,106840,36731,220959
84925,106862,52376,241028
87773,106994,78359,210465
53441,107024,27789,171142
09205,107040,88003,240429
32532,107063,26692,171180
32171,107066,92020,180266
26692,107074,91252,020121
66920,107075,12522,201219
02012,107079,21737,191252
14861,107104,59501,020708
86102,107106,50182,070859
09341,107172,11784,060708
34106,107174,78485,070811
10607,107176,48521,081178
52175,107189,20621,140387
15134,107212,91944,020912
13402,107214,94478,091291
00462,107254,55014,251079
57282,107360,05849,070896
87436,107410,31840,160395
53184,107420,22904,020253
29045,107432,22200,110934
93422,107440,37889,200676
61617,107480,24070,170411
61717,107482,07021,041124
41124,107488,71059,070216
39631,107511,74178,130486
99340,107554,95092,280982
09270,107567,80541,060102
27006,107569,54180,010280
06010,107572,80025,280541
69477,107597,08738,180462
92482,107641,13056,100771
00771,107647,82256,130565
70058,107672,65665,120595
79075,107773,14717,010551
65095,107795,05988,241174
02979,107833,77550,161263
77550,107844,71034,170709
55017,107846,03444,070971
57117,107873,72747,291161
33666,107989,57901,190268
35158,108010,33349,101269
51234,108029,04041,240387
40073,108054,61980,120603
07312,108056,98090,060361
36198,108064,87664,090766
87664,108075,93077,240802
66424,108077,07739,080293
95888,108109,76592,191186
28575,108134,13324,030481
08488,108162,20567,220921
22092,108167,52919,120567
29471,108287,41940,180522
41940,108298,88758,181059
17551,108322,61547,241027
42397,108371,72450,150397
36393,108389,81394,050571
41698,108425,72464,150346
64733,108439,09351,250269
58354,108474,48963,040814
44896,108484,68700,300998
99268,108533,88846,040396
02644,108550,82691,090907
64409,108552,69186,090782
46323,108586,84260,281138
22267,108607,06959,190318
71903,108611,97205,180695
17873,108636,98857,160343
06584,108692,66835,310199
64376,108713,02295,210486
86785,108764,11368,290692
38123,108798,33294,250785
62898,108875,66654,111166
43995,108907,35312,231077
39952,108908,53123,310773
23423,108922,57337,260728
23297,108951,70263,030730
03073,108956,39299,070263
59233,108984,06842,120172
57774,109001,21872,200416
18720,109013,60760,230622
25172,109030,67481,050608
17205,109032,48150,060867
86748,109040,22097,150138
50138,109046,21165,220971
22097,109051,94552,121165
93474,109072,40448,010532
01053,109077,46277,240448
79054,109096,96142,150918
75888,109112,89923,280137
49636,109183,29317,110991
91583,109270,43971,280930
26400,109288,28366,220533
83668,109300,18283,040996
83330,109328,43246,260336
57580,109415,50152,220852
67829,109557,08605,230238
38086,109566,27933,050727
63847,109591,76840,190751
56769,109629,12539,130383
25169,109662,30479,290854
04791,109674,82851,121139
28279,109692,03863,020646
63361,109706,56680,070966
57857,109767,98784,300422
38488,109783,70573,110576
94780,109809,88523,021121
47800,109810,85232,211218
25656,109884,73143,120423
48699,110015,18390,160948
90657,110074,60937,041195
01574,110095,47529,131012
15741,110096,75296,310124
57413,110097,52963,101247
18624,110155,83925,151052
54275,110218,90249,270374
18471,110371,98934,260212
47126,110373,93456,021298
13561,110434,51563,131171
28834,110533,63587,190925
87025,110547,51074,280613
12831,110585,85413,190285
74600,110612,35644,091035
35644,110623,76771,161151
79035,110657,40461,100700
10070,110662,47761,040461
18215,110677,08142,240505
21524,110679,14268,050508
52405,110681,26830,050814
18779,110708,30955,060223
55930,110760,93049,150403
93015,110762,04984,040393
99032,110797,46794,170407
03217,110799,79494,040746
32289,110829,25409,290132
40951,110842,20036,050332
50332,110848,96272,200364
71444,110888,87578,040976
73359,111103,84978,191103
35919,111105,97893,110384
45598,111141,30293,130767
54471,111162,59461,040789
71515,111213,00651,200449
26362,111247,68327,130713
04625,111300,12652,300395
57889,111334,36276,250625
32474,111352,58923,060414
47793,111369,14429,150882
37634,111398,63305,091046
86474,111424,80762,190821
19082,111429,48723,180762
55884,111498,42567,220869
90286,111569,88825,230220
86230,111572,25277,220888
27796,111585,75980,090672
25926,111603,88727,270249
56423,111654,63777,180879
15758,111689,39780,171102
23978,111699,08688,090311
97809,111701,68876,031108
46814,111762,84861,261071
18486,111772,51031,180801
18080,111777,59799,151031
92998,111801,60214,061170
98061,111804,14572,170602
23752,111868,85575,081080
57599,111973,58278,301042
75993,111974,82786,010425
27665,112007,20347,050904
66505,112009,34720,090420
88683,112078,40762,200857
78754,112190,33245,010809
75401,112192,24552,080933
83563,112223,44544,230273
44592,112264,90606,090584
05849,112271,59046,060617
14378,112300,32976,210191
36508,112335,43697,260681
36973,112347,11485,020835
51123,112447,48384,220240
83848,112459,05080,250162
50162,112465,26307,050800
01743,112549,15847,030425
45983,112618,11505,160985
09851,112625,25295,150518
72594,112692,90557,140473
15562,112732,07686,290871
42074,112767,36194,241244
14255,112845,57951,281151
72167,112908,10255,050408
16705,112910,25528,040810
70504,112912,52866,081025
91275,112929,20142,031254
35606,112948,62981,150461
48006,112964,35502,290913
54799,112989,80237,020618
20854,113028,13572,161182
34939,113051,25764,151038
00857,113169,84080,031093
09384,113177,22908,080698
06982,113184,64093,290872
68194,113256,25679,090226
62549,113282,28733,121064
25491,113283,87331,210642
24979,113299,33063,220481
54406,113320,64551,230520
21191,113405,68224,300499
99258,113450,20541,161256
33227,113521,45135,270345
22236,113550,26037,090904
90904,113556,60974,260378
57788,113595,17424,200232
36684,113621,96091,250167
55254,113649,48354,100929
48354,113660,31730,110641
41317,113669,52552,300636
58236,113719,79122,171001
23617,113721,12208,100179
01791,113728,40687,220851
22085,113733,40175,140687
36497,113795,86685,170678
41027,113844,97143,271249
97143,113855,46486,210625
67108,113906,30032,160735
60735,113912,92829,300325
67640,113966,87095,010780
80153,114003,30040,201028
01532,114004,00405,010283
02830,114011,97520,040551
52033,114024,69527,011205
03301,114026,52768,120569
62391,114052,37380,190491
40140,114091,72742,011185
79145,114122,74747,230501
14523,114124,74754,050174
82678,114157,48832,150913
78687,114275,24425,130475
51583,114296,01624,141228
31412,114300,44536,280162
53669,114313,71396,281022
87987,114362,82191,270443
44382,114370,13412,191012
38219,114372,41210,101213
12134,114379,50347,121017
21341,114380,03472,210175
97377,114459,08184,080993
08184,114470,61669,021153
97288,114510,15406,230548
48154,114519,53415,060422
27311,114554,40535,161036
14876,114571,66129,240573
57371,114590,61353,191214
83856,114619,25117,190652
90652,114625,93571,251175
15287,114640,00349,100909
97676,114747,18997,220769
42283,114778,34264,100802
28310,114780,26460,080234
50754,114815,99604,150204
75415,114817,60409,020499
04996,114824,31347,040972
48132,114884,90292,250472
25047,114889,19880,290292
25998,114905,85126,020641
41851,114914,18417,261026
65236,114936,50492,160466
10963,114957,29761,111096
09631,114958,97612,110962
93784,114974,15979,050840
21981,115026,48261,051061
96072,115149,29892,031200
72031,115152,92065,200298
43083,115172,21500,080604
08308,115174,50081,060421
58701,115341,39555,260209
70126,115343,55596,020939
21173,115372,52298,020628
40464,115397,74790,040430
61588,115417,33753,251242
80895,115444,15136,290829
99129,115461,89887,260361
32513,115503,98534,300683
34792,115517,36179,150682
08594,115631,27687,150582
83956,115648,50257,250135
01778,115682,07195,110159
72172,115704,00459,220872
22087,115709,92476,200459
37571,115746,67766,141112
57114,115748,76615,111267
25959,115849,45452,230825
54545,115859,55131,280552
25513,115869,42377,191159
06435,115898,67663,211247
76639,115910,17591,050313
47187,115948,44583,190100
87190,115951,83224,100445
12236,115998,18736,141064
41745,116022,84141,250865
86584,116030,27361,141163
69562,116066,00813,190253
19025,116071,77813,300813
23325,116089,81912,191227
12278,116096,94852,191284
33352,116118,73343,241101
35224,116120,34356,110173
87284,116146,86389,240432
84053,116232,81080,200356
35681,116240,20337,080118
78900,116255,73276,300759
90875,116302,65380,180698
81164,116371,23459,201147
41096,116472,30521,030304
09603,116474,52143,030430
49940,116497,49305,220104
99402,116498,93051,201044
94022,116499,30517,010449
12142,116516,97845,280635
02845,116572,35591,041255
06213,116608,02224,150110
31501,116612,48891,100222
13284,116627,72384,140956
90197,116645,15268,240285
95167,116704,69991,270752
99917,116716,50387,210325
06398,116741,25170,240335
58154,116759,49025,121154
39451,116792,19866,120556
86669,116805,99385,110383
52790,116820,05306,100882
04405,116857,35561,161148
24575,116881,98053,140831
18277,116903,83039,070343
44104,116929,22092,210749
10749,116935,40340,220924
02354,116950,82161,060500
08216,116960,05175,190364
75084,116974,45494,311063
50843,116975,54941,110634
94169,116988,39089,301132
13639,117006,08509,141031
39141,117009,09056,031085
91410,117010,90565,310850
31085,117015,05118,090565
90565,117021,75178,051186
39157,117039,74980,120884
55905,117096,50164,220172
22017,117101,39197,250164
92057,117146,48576,091177
61560,117161,22751,220271
60220,117164,51742,271227
75174,117174,46826,280466
61733,117199,32409,140877
34958,117235,07573,210375
22352,117264,50990,240399
25008,117288,30887,160912
00816,117290,88744,091230
16091,117293,44785,230887
44785,117304,56790,210221
68698,117349,40051,050345
51775,117363,15627,180509
77518,117365,62718,050915
38904,117416,57418,210799
93709,117486,99946,241269
87385,117543,02140,150789
78902,117551,51003,140585
05855,117558,24943,100367
98807,117652,14742,180686
46570,117706,06502,281209
57028,117708,50232,120906
02812,117710,23209,090650
50232,117719,56945,090416
46350,117738,13568,300686
80515,117804,69383,170609
18595,117848,39535,240962
58092,117927,21139,120505
03948,117988,14005,101139
38398,118012,65141,151078
73058,118033,92153,200168
74996,118077,50846,211026
49962,118078,08467,110265
05288,118108,63308,121277
61686,118171,80494,301034
16863,118172,04947,010348
94757,118185,42878,020819
68302,118352,64572,170477
93225,118434,85118,230932
63079,118576,90371,180285
33949,118626,95001,291248
41444,118660,26241,100177
65886,118694,90329,061000
06100,118699,14966,090329
52864,118742,10079,091273
91273,118748,80350,100798
04375,118778,40260,220444
44440,118786,47565,260204
44026,118788,56530,020447
53025,118801,21464,070667
26134,118895,94987,220778
71759,118939,40599,110597
13905,118990,93774,221096
39052,118991,37747,210969
77856,119030,19666,130240
56130,119033,66070,240196
19666,119041,73755,070595
78740,119213,38669,240514
16729,119241,23327,160754
54233,119250,55729,270292
93778,119275,11540,300195
